"city","date","cases","cases_cumulative","country","continent"
"Toronto",2020-02-04,0,2,"Canada","North America"
"Toronto",2020-02-05,0,2,"Canada","North America"
"Toronto",2020-02-06,0,2,"Canada","North America"
"Toronto",2020-02-07,0,2,"Canada","North America"
"Toronto",2020-02-08,0,2,"Canada","North America"
"Toronto",2020-02-09,0,2,"Canada","North America"
"Toronto",2020-02-10,0,2,"Canada","North America"
"Toronto",2020-02-11,0,2,"Canada","North America"
"Toronto",2020-02-12,0,2,"Canada","North America"
"Toronto",2020-02-13,0,2,"Canada","North America"
"Toronto",2020-02-14,0,2,"Canada","North America"
"Toronto",2020-02-15,0,2,"Canada","North America"
"Toronto",2020-02-16,0,2,"Canada","North America"
"Toronto",2020-02-17,0,2,"Canada","North America"
"Toronto",2020-02-18,0,2,"Canada","North America"
"Toronto",2020-02-19,0,2,"Canada","North America"
"Toronto",2020-02-20,0,2,"Canada","North America"
"Toronto",2020-02-21,1,3,"Canada","North America"
"Toronto",2020-02-22,0,3,"Canada","North America"
"Toronto",2020-02-23,0,3,"Canada","North America"
"Toronto",2020-02-24,0,3,"Canada","North America"
"Toronto",2020-02-25,1,4,"Canada","North America"
"Toronto",2020-02-26,1,5,"Canada","North America"
"Toronto",2020-02-27,1,6,"Canada","North America"
"Toronto",2020-02-28,1,7,"Canada","North America"
"Toronto",2020-02-29,1,8,"Canada","North America"
"Toronto",2020-03-01,2,10,"Canada","North America"
"Toronto",2020-03-02,0,10,"Canada","North America"
"Toronto",2020-03-03,1,11,"Canada","North America"
"Toronto",2020-03-04,1,12,"Canada","North America"
"Toronto",2020-03-05,2,14,"Canada","North America"
"Toronto",2020-03-06,2,16,"Canada","North America"
"Toronto",2020-03-07,2,18,"Canada","North America"
"Toronto",2020-03-08,4,22,"Canada","North America"
"Toronto",2020-03-09,2,24,"Canada","North America"
"Toronto",2020-03-10,4,28,"Canada","North America"
"Toronto",2020-03-11,10,38,"Canada","North America"
"Toronto",2020-03-12,24,62,"Canada","North America"
"Toronto",2020-03-13,13,75,"Canada","North America"
"Toronto",2020-03-14,8,83,"Canada","North America"
"Toronto",2020-03-15,15,98,"Canada","North America"
"Toronto",2020-03-16,19,117,"Canada","North America"
"Toronto",2020-03-17,18,135,"Canada","North America"
"Toronto",2020-03-18,28,163,"Canada","North America"
"Toronto",2020-03-19,35,198,"Canada","North America"
"Toronto",2020-03-20,36,234,"Canada","North America"
"Toronto",2020-03-21,14,248,"Canada","North America"
"Toronto",2020-03-22,33,281,"Canada","North America"
"Toronto",2020-03-23,41,322,"Canada","North America"
"Toronto",2020-03-24,42,364,"Canada","North America"
"Toronto",2020-03-25,32,396,"Canada","North America"
"Toronto",2020-03-26,109,505,"Canada","North America"
"Toronto",2020-03-27,100,605,"Canada","North America"
"Toronto",2020-03-28,41,646,"Canada","North America"
"Toronto",2020-03-29,38,684,"Canada","North America"
"Toronto",2020-03-30,72,756,"Canada","North America"
"Toronto",2020-03-31,86,842,"Canada","North America"
"Toronto",2020-04-01,93,935,"Canada","North America"
"Toronto",2020-04-02,111,1046,"Canada","North America"
"Toronto",2020-04-03,110,1156,"Canada","North America"
"Toronto",2020-04-04,120,1276,"Canada","North America"
"Toronto",2020-04-05,70,1346,"Canada","North America"
"Toronto",2020-04-06,114,1460,"Canada","North America"
"Toronto",2020-04-07,191,1651,"Canada","North America"
"Toronto",2020-04-08,153,1804,"Canada","North America"
"Toronto",2020-04-09,165,1969,"Canada","North America"
"Toronto",2020-04-10,127,2096,"Canada","North America"
"Toronto",2020-04-11,129,2225,"Canada","North America"
"Toronto",2020-04-12,164,2389,"Canada","North America"
"Vancouver",2020-01-29,0,0,"Canada","North America"
"Vancouver",2020-01-30,0,0,"Canada","North America"
"Vancouver",2020-01-31,0,0,"Canada","North America"
"Vancouver",2020-02-01,0,0,"Canada","North America"
"Vancouver",2020-02-02,0,0,"Canada","North America"
"Vancouver",2020-02-03,0,0,"Canada","North America"
"Vancouver",2020-02-04,0,0,"Canada","North America"
"Vancouver",2020-02-05,0,0,"Canada","North America"
"Vancouver",2020-02-06,1,1,"Canada","North America"
"Vancouver",2020-02-07,0,1,"Canada","North America"
"Vancouver",2020-02-08,0,1,"Canada","North America"
"Vancouver",2020-02-09,0,1,"Canada","North America"
"Vancouver",2020-02-10,0,1,"Canada","North America"
"Vancouver",2020-02-11,0,1,"Canada","North America"
"Vancouver",2020-02-12,0,1,"Canada","North America"
"Vancouver",2020-02-13,0,1,"Canada","North America"
"Vancouver",2020-02-14,0,1,"Canada","North America"
"Vancouver",2020-02-15,0,1,"Canada","North America"
"Vancouver",2020-02-16,0,1,"Canada","North America"
"Vancouver",2020-02-17,0,1,"Canada","North America"
"Vancouver",2020-02-18,0,1,"Canada","North America"
"Vancouver",2020-02-19,0,1,"Canada","North America"
"Vancouver",2020-02-20,0,1,"Canada","North America"
"Vancouver",2020-02-21,0,1,"Canada","North America"
"Vancouver",2020-02-22,0,1,"Canada","North America"
"Vancouver",2020-02-23,0,1,"Canada","North America"
"Vancouver",2020-02-24,0,1,"Canada","North America"
"Vancouver",2020-02-25,0,1,"Canada","North America"
"Vancouver",2020-02-26,0,1,"Canada","North America"
"Vancouver",2020-02-27,0,1,"Canada","North America"
"Vancouver",2020-02-28,0,1,"Canada","North America"
"Vancouver",2020-02-29,0,1,"Canada","North America"
"Vancouver",2020-03-01,0,1,"Canada","North America"
"Vancouver",2020-03-02,0,1,"Canada","North America"
"Vancouver",2020-03-03,4,5,"Canada","North America"
"Vancouver",2020-03-04,0,5,"Canada","North America"
"Vancouver",2020-03-05,4,9,"Canada","North America"
"Vancouver",2020-03-06,3,12,"Canada","North America"
"Vancouver",2020-03-07,1,13,"Canada","North America"
"Vancouver",2020-03-08,0,13,"Canada","North America"
"Vancouver",2020-03-09,2,15,"Canada","North America"
"Vancouver",2020-03-10,4,19,"Canada","North America"
"Vancouver",2020-03-11,13,32,"Canada","North America"
"Vancouver",2020-03-12,8,40,"Canada","North America"
"Vancouver",2020-03-13,14,54,"Canada","North America"
"Vancouver",2020-03-14,18,72,"Canada","North America"
"Vancouver",2020-03-15,14,86,"Canada","North America"
"Vancouver",2020-03-16,26,112,"Canada","North America"
"Vancouver",2020-03-17,24,136,"Canada","North America"
"Vancouver",2020-03-18,27,163,"Canada","North America"
"Vancouver",2020-03-19,29,192,"Canada","North America"
"Vancouver",2020-03-20,29,221,"Canada","North America"
"Vancouver",2020-03-21,34,255,"Canada","North America"
"Vancouver",2020-03-22,21,276,"Canada","North America"
"Vancouver",2020-03-23,26,302,"Canada","North America"
"Vancouver",2020-03-24,23,325,"Canada","North America"
"Vancouver",2020-03-25,45,370,"Canada","North America"
"Vancouver",2020-03-26,18,388,"Canada","North America"
"Vancouver",2020-03-27,28,416,"Canada","North America"
"Vancouver",2020-03-28,23,439,"Canada","North America"
"Vancouver",2020-03-29,22,461,"Canada","North America"
"Vancouver",2020-03-30,23,484,"Canada","North America"
"Vancouver",2020-03-31,17,501,"Canada","North America"
"Vancouver",2020-04-01,22,523,"Canada","North America"
"Vancouver",2020-04-02,18,541,"Canada","North America"
"Vancouver",2020-04-03,13,554,"Canada","North America"
"Vancouver",2020-04-04,13,567,"Canada","North America"
"Vancouver",2020-04-05,7,574,"Canada","North America"
"Vancouver",2020-04-06,25,599,"Canada","North America"
"Vancouver",2020-04-07,9,608,"Canada","North America"
"Vancouver",2020-04-08,10,618,"Canada","North America"
"Vancouver",2020-04-09,6,624,"Canada","North America"
"Vancouver",2020-04-10,12,636,"Canada","North America"
"Vancouver",2020-04-11,4,640,"Canada","North America"
"Vancouver",2020-04-12,2,642,"Canada","North America"
"Vienna",2020-02-26,1,1,"Austria","Europe"
"Vienna",2020-02-27,2,3,"Austria","Europe"
"Vienna",2020-02-28,1,4,"Austria","Europe"
"Vienna",2020-02-29,1,5,"Austria","Europe"
"Vienna",2020-03-01,4,9,"Austria","Europe"
"Vienna",2020-03-02,1,10,"Austria","Europe"
"Vienna",2020-03-03,4,14,"Austria","Europe"
"Vienna",2020-03-04,2,16,"Austria","Europe"
"Vienna",2020-03-05,1,17,"Austria","Europe"
"Vienna",2020-03-06,8,25,"Austria","Europe"
"Vienna",2020-03-07,4,29,"Austria","Europe"
"Vienna",2020-03-08,1,30,"Austria","Europe"
"Vienna",2020-03-09,3,33,"Austria","Europe"
"Vienna",2020-03-10,9,42,"Austria","Europe"
"Vienna",2020-03-11,20,62,"Austria","Europe"
"Vienna",2020-03-12,3,65,"Austria","Europe"
"Vienna",2020-03-13,16,81,"Austria","Europe"
"Vienna",2020-03-14,15,96,"Austria","Europe"
"Vienna",2020-03-15,30,126,"Austria","Europe"
"Vienna",2020-03-16,21,147,"Austria","Europe"
"Vienna",2020-03-17,54,201,"Austria","Europe"
"Vienna",2020-03-18,53,254,"Austria","Europe"
"Vienna",2020-03-19,49,303,"Austria","Europe"
"Vienna",2020-03-20,69,372,"Austria","Europe"
"Vienna",2020-03-21,22,394,"Austria","Europe"
"Vienna",2020-03-22,82,476,"Austria","Europe"
"Vienna",2020-03-23,121,597,"Austria","Europe"
"Vienna",2020-03-24,113,710,"Austria","Europe"
"Vienna",2020-03-25,70,780,"Austria","Europe"
"Vienna",2020-03-26,196,976,"Austria","Europe"
"Vienna",2020-03-27,122,1098,"Austria","Europe"
"Vienna",2020-03-28,47,1145,"Austria","Europe"
"Vienna",2020-03-29,17,1162,"Austria","Europe"
"Vienna",2020-03-30,199,1361,"Austria","Europe"
"Vienna",2020-03-31,113,1474,"Austria","Europe"
"Vienna",2020-04-01,113,1587,"Austria","Europe"
"Vienna",2020-04-02,53,1640,"Austria","Europe"
"Vienna",2020-04-03,70,1710,"Austria","Europe"
"Vienna",2020-04-04,10,1720,"Austria","Europe"
"Vienna",2020-04-05,21,1741,"Austria","Europe"
"Vienna",2020-04-06,72,1813,"Austria","Europe"
"Vienna",2020-04-07,51,1864,"Austria","Europe"
"Vienna",2020-04-08,62,1926,"Austria","Europe"
"Vienna",2020-04-09,34,1960,"Austria","Europe"
"Vienna",2020-04-10,44,2004,"Austria","Europe"
"Vienna",2020-04-11,27,2031,"Austria","Europe"
"Vienna",2020-04-12,18,2049,"Austria","Europe"
"Washington DC",2020-03-07,0,0,"United States","North America"
"Washington DC",2020-03-08,0,0,"United States","North America"
"Washington DC",2020-03-09,3,3,"United States","North America"
"Washington DC",2020-03-10,0,3,"United States","North America"
"Washington DC",2020-03-11,6,9,"United States","North America"
"Washington DC",2020-03-12,0,9,"United States","North America"
"Washington DC",2020-03-13,0,9,"United States","North America"
"Washington DC",2020-03-14,6,15,"United States","North America"
"Washington DC",2020-03-15,1,16,"United States","North America"
"Washington DC",2020-03-16,5,21,"United States","North America"
"Washington DC",2020-03-17,9,30,"United States","North America"
"Washington DC",2020-03-18,5,35,"United States","North America"
"Washington DC",2020-03-19,3,38,"United States","North America"
"Washington DC",2020-03-20,32,70,"United States","North America"
"Washington DC",2020-03-21,6,76,"United States","North America"
"Washington DC",2020-03-22,21,97,"United States","North America"
"Washington DC",2020-03-23,18,115,"United States","North America"
"Washington DC",2020-03-24,21,136,"United States","North America"
"Washington DC",2020-03-25,46,182,"United States","North America"
"Washington DC",2020-03-26,48,230,"United States","North America"
"Washington DC",2020-03-27,36,266,"United States","North America"
"Washington DC",2020-03-28,37,303,"United States","North America"
"Washington DC",2020-03-29,38,341,"United States","North America"
"Washington DC",2020-03-30,59,400,"United States","North America"
"Washington DC",2020-03-31,94,494,"United States","North America"
"Washington DC",2020-04-01,91,585,"United States","North America"
"Washington DC",2020-04-02,67,652,"United States","North America"
"Washington DC",2020-04-03,104,756,"United States","North America"
"Washington DC",2020-04-04,145,901,"United States","North America"
"Washington DC",2020-04-05,96,997,"United States","North America"
"Washington DC",2020-04-06,99,1096,"United States","North America"
"Washington DC",2020-04-07,114,1210,"United States","North America"
"Washington DC",2020-04-08,229,1439,"United States","North America"
"Washington DC",2020-04-09,83,1522,"United States","North America"
"Washington DC",2020-04-10,137,1659,"United States","North America"
"Washington DC",2020-04-11,118,1777,"United States","North America"
"Washington DC",2020-04-12,97,1874,"United States","North America"
